pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol,stellar_luminosity,hz_inner,hz_outer,hz_center,hz_width,hz_position,in_habitable_zone,hz_distance_factor,esi_radius,esi_mass,esi_temperature,esi_composite,esi_surface,escape_velocity_ratio,atmospheric_retention,stellar_flux,stellar_class,stellar_temp_habitability,stellar_mass_habitability,stellar_lifetime_gyr,hz_score,esi_score,atm_score,stellar_score,habitability_score
Kepler-265 c,Kepler-265,2.315,,0.12826,5871.0,0.97,,Transit,2014,17.02902105,,0.945,,57.9,0.8988786596538656,0.9006875098154818,1.2988861983654845,1.0997868540904832,0.3981986885500026,0.11662259784517086,False,-0.9332172886116266,0.603318250377074,,,,,,,57.9,G,1.0,0.985,10.791222926279298,0.0,0.0,0.5,1.0,0.2
Kepler-130 d,Kepler-130,1.379,,0.37646,5887.0,0.927,,Transit,2014,87.5174361,,1.138,,9.8,0.7669712232044515,0.8319804859141935,1.1998034375815212,1.0158919617478572,0.3678229516673277,0.37057090140992455,False,-0.43112868607824867,0.8406893652795292,,,,,,,9.8,G,1.0,0.9635,12.086503012811075,0.0,0.0,0.5,1.0,0.2
Kepler-1300 b,Kepler-1300,1.484,,0.16005,6021.0,1.104,,Transit,2016,22.2419092,,1.834,,154.7,1.4138123039837405,1.12958647493024,1.6289826006888728,1.3792845378095564,0.4993961257586328,0.11603842108907826,False,-0.9353981891848326,0.8051529790660226,,,,,,,154.7,F,0.7,0.948,7.808674439239401,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-265 b,Kepler-265,1.592,,0.06989,5871.0,0.97,,Transit,2014,6.84619299,,0.945,,195.1,0.8988786596538656,0.9006875098154818,1.2988861983654845,1.0997868540904832,0.3981986885500026,0.06354867740058466,False,-1.1968934837190226,0.7716049382716049,,,,,,,195.1,G,1.0,0.985,10.791222926279298,0.0,0.0,0.5,1.0,0.2
Kepler-264 c,Kepler-264,3.403,,0.59454,6284.0,1.426,,Transit,2014,140.10394,,1.957,,15.2,3.4627276857621765,1.7677985565104313,2.549351602546622,2.158575079528527,0.7815530460361908,0.2754316982709995,False,-0.5599860800849301,0.4542357483533954,,,,,,,15.2,F,0.7,0.3,4.118140753208333,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-264 b,Kepler-264,3.978,,0.26122,6284.0,1.426,,Transit,2014,40.8068494,,1.957,,78.5,3.4627276857621765,1.7677985565104313,2.549351602546622,2.158575079528527,0.7815530460361908,0.12101501702551637,False,-0.9171607337608515,0.4017677782241863,,,,,,,78.5,F,0.7,0.3,4.118140753208333,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-263 c,Kepler-263,2.192,,0.23712,5113.0,0.793,,Transit,2014,47.3330262,,0.714,,5.6,0.44407482733509224,0.6330699263666856,0.9129534727603783,0.7730116995635319,0.27988354639369273,0.306748268019599,False,-0.513217880733491,0.6265664160401002,,,,,,,5.6,K,0.9,0.8965000000000001,17.857350860412858,0.0,0.0,0.5,0.9,0.19
Kepler-263 b,Kepler-263,2.568,,0.1178,5113.0,0.793,,Transit,2014,16.56805949,,0.714,,22.5,0.44407482733509224,0.6330699263666856,0.9129534727603783,0.7730116995635319,0.27988354639369273,0.15239096648409564,False,-0.8170407765816423,0.5605381165919283,,,,,,,22.5,K,0.9,0.8965000000000001,17.857350860412858,0.0,0.0,0.5,0.9,0.19
Kepler-262 c,Kepler-262,1.624,,0.14297,5549.0,0.816,,Transit,2014,21.8536791,,0.816,,27.7,0.49081243314345874,0.6655510655929953,0.9597946945920037,0.8126728800924995,0.29424362899900847,0.17592564425642823,False,-0.7546708498699892,0.7621951219512195,,,,,,,27.7,G,1.0,0.9079999999999999,16.625495706656082,0.0,0.0,0.5,1.0,0.2
Kepler-262 b,Kepler-262,1.38,,0.10143,5549.0,0.816,,Transit,2014,13.06076688,,0.816,,55.1,0.49081243314345874,0.6655510655929953,0.9597946945920037,0.8126728800924995,0.29424362899900847,0.1248103664889803,False,-0.9037493415607439,0.8403361344537815,,,,,,,55.1,G,1.0,0.9079999999999999,16.625495706656082,0.0,0.0,0.5,1.0,0.2
Kepler-131 b,Kepler-131,2.064,,0.12789,5787.0,1.076,,Transit,2014,16.09197176,,0.999,,61.3,1.2922393144219035,1.0799286926764042,1.5573708515438673,1.3186497721101358,0.4774421588674631,0.09698557016799637,False,-1.013292876688272,0.6527415143603132,,,,,,,61.3,G,1.0,0.962,8.326631050389917,0.0,0.0,0.5,1.0,0.2
Kepler-131 c,Kepler-131,0.806,,0.17391,5787.0,1.076,,Transit,2014,25.5170646,,0.999,,33.2,1.2922393144219035,1.0799286926764042,1.5573708515438673,1.3186497721101358,0.4774421588674631,0.13188490505838024,False,-0.8798049089646326,0.8925802879291251,,,,,,,33.2,G,1.0,0.962,8.326631050389917,0.0,0.0,0.5,1.0,0.2
Kepler-1310 b,Kepler-1310,1.395,,0.01452,5463.0,0.883,,Transit,2016,0.679336272,,0.869,,2858.4,0.6469377034712878,0.7641081581705806,1.1019243965196797,0.9330162773451302,0.337816238349099,0.01556242945869736,False,-1.8079226041235885,0.8350730688935282,,,,,,,2858.4,G,1.0,0.9415,13.648918516606276,0.0,0.0,0.5,1.0,0.2
Kepler-261 c,Kepler-261,2.038,,0.15577,5121.0,0.834,,Transit,2014,24.57081569,,0.749,,14.3,0.5297624565035225,0.6914554338454714,0.9971515203876798,0.8443034771165756,0.3056960865422085,0.18449527240131494,False,-0.7340147579402979,0.6583278472679395,,,,,,,14.3,K,0.9,0.917,15.742904952239751,0.0,0.0,0.5,0.9,0.19
Kepler-1370 c,Kepler-1370,1.382,,0.08084,6190.0,1.271,,Transit,2016,7.44142113,,1.466,,433.0,2.3147784308127544,1.4453676119965158,2.0843722404581335,1.7648699262273246,0.6390046284616178,0.04580507537618236,False,-1.3390863978531664,0.8396305625524769,,,,,,,433.0,F,0.7,0.3,5.490806303883402,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-149 b,Kepler-149,4.42,,0.18646,5455.0,1.013,,Transit,2014,29.1989838,,0.975,,21.7,1.0462441887370284,0.9717177472574885,1.4013192776239571,1.1865185124407227,0.42960153036646864,0.15714883336834184,False,-0.8036888387225845,0.36900369003690037,,,,,,,21.7,G,1.0,0.9935,9.682252106201334,0.0,0.0,0.5,1.0,0.2
Kepler-214 b,Kepler-214,3.1,,0.12793,6052.0,1.137,,Transit,2014,15.66057659,,1.582,,183.9,1.5673342584358505,1.1893355995001391,1.7151471277002008,1.4522413636001699,0.5258115282000617,0.08809141731292926,False,-1.055066402543781,0.4878048780487805,,,,,,,183.9,F,0.7,0.9315,7.254355565064275,0.0,0.0,0.5,0.7,0.16999999999999998
Kepler-213 c,Kepler-213,2.037,,0.05573,5658.0,0.991,,Transit,2014,4.82297735,,1.09,,351.8,0.9688527821081416,0.9350880364182816,1.3484953788347853,1.1417917076265334,0.4134073424165037,0.04880925271024006,False,-1.31149784151995,0.658544616397761,,,,,,,351.8,G,1.0,0.9955,10.228592189658245,0.0,0.0,0.5,1.0,0.2
Kepler-213 b,Kepler-213,1.469,,0.03559,5658.0,0.991,,Transit,2014,2.462342175,,1.09,,861.6,0.9688527821081416,0.9350880364182816,1.3484953788347853,1.1417917076265334,0.4134073424165037,0.031170308701909986,False,-1.5062588965723045,0.8100445524503848,,,,,,,861.6,G,1.0,0.9955,10.228592189658245,0.0,0.0,0.5,1.0,0.2
Kepler-212 c,Kepler-212,2.612,,0.20735,5880.0,1.174,,Transit,2014,31.80474045,,1.448,,52.2,1.7532277627697233,1.2578903195031255,1.814010250230823,1.5359502848669742,0.5561199307276976,0.13499785900815026,False,-0.8696731191221742,0.5537098560354374,,,,,,,52.2,G,1.0,0.913,6.696220678968327,0.0,0.0,0.5,1.0,0.2
Kepler-144 c,Kepler-144,1.265,,0.09312,6182.0,1.053,,Transit,2014,10.10463505,,1.169,,206.4,1.1981171897045761,1.039856126446529,1.499581992875521,1.2697190596610248,0.45972586642899205,0.07333905818887221,False,-1.1346646714957065,0.8830022075055188,,,,,,,206.4,F,0.7,0.9735,8.788789686421591,0.0,0.0,0.5,0.7,0.16999999999999998
