pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,st_teff,st_mass,pl_eqt,discoverymethod,disc_year,pl_orbper,pl_orbeccen,st_rad,st_logg,pl_insol
Kepler-247 d,Kepler-247,4.974,,0.14081,5060.0,0.887,,Transit,2014,20.47735749,,0.788,,18.4
Kepler-1327 b,Kepler-1327,1.776,,0.11151,5646.0,0.833,,Transit,2016,14.88801098,,1.045,,79.9
Kepler-1328 b,Kepler-1328,1.334,,0.052,5597.0,0.916,,Transit,2016,4.52158888,,1.294,,544.7
Kepler-247 c,Kepler-247,4.325,,0.08404,5060.0,0.887,,Transit,2014,9.439460801,,0.788,,51.7
Kepler-247 b,Kepler-247,1.641,,0.04201,5060.0,0.887,,Transit,2014,3.336125104,,0.788,,206.7
Kepler-246 c,Kepler-246,1.453,,0.09287,5088.0,0.853,,Transit,2014,11.18714042,,0.757,,39.9
Kepler-133 b,Kepler-133,2.013,,0.08356,5712.0,1.177,,Transit,2014,8.13000457,,1.615,,356.1
Kepler-133 c,Kepler-133,3.172,,0.20624,5712.0,1.177,,Transit,2014,31.51780202,,1.615,,58.6
Kepler-246 b,Kepler-246,2.21,,0.05137,5088.0,0.853,,Transit,2014,4.601816855,,0.757,,130.3
Kepler-1332 b,Kepler-1332,1.389,,0.09915,5581.0,0.921,,Transit,2016,11.87456832,,0.921,,75.3
Kepler-1336 b,Kepler-1336,2.618,,0.15845,5499.0,0.985,,Transit,2016,23.198681,,1.748,,99.8
Kepler-1336 c,Kepler-1336,2.097,,0.06272,5499.0,0.985,,Transit,2016,5.77721211,,1.748,,637.6
Kepler-132 e,Kepler-132,1.125,,0.43927,5910.0,0.929,,Transit,2016,110.2869374,,1.038,,6.1
Kepler-248 c,Kepler-248,3.902,,0.11837,4973.0,0.838,,Transit,2014,16.23946714,,0.773,,23.4
Kepler-132 d,Kepler-132,1.399,,0.13125,5910.0,0.929,,Transit,2014,18.01017554,,1.038,,68.6
Kepler-251 c,Kepler-251,2.704,,0.1222,5492.0,0.891,,Transit,2014,16.5141282,,0.809,,35.8
Kepler-1312 b,Kepler-1312,2.053,,0.06053,5756.0,0.995,,Transit,2016,5.448325286,,0.892,,213.8
Kepler-251 b,Kepler-251,1.357,,0.05354,5492.0,0.891,,Transit,2014,4.79091735,,0.809,,186.2
Kepler-250 d,Kepler-250,2.098,,0.1235,5007.0,0.806,,Transit,2014,17.64830992,,0.748,,20.7
Kepler-250 c,Kepler-250,2.269,,0.06767,5007.0,0.806,,Transit,2014,7.15681773,,0.748,,68.9
Kepler-250 b,Kepler-250,1.087,,0.04704,5007.0,0.806,,Transit,2014,4.14808732,,0.748,,142.3
Kepler-1312 c,Kepler-1312,0.958,,0.02103,5756.0,0.995,,Transit,2021,1.116128999,,0.892,,1770.2
Kepler-1313 b,Kepler-1313,1.675,,0.04619,5416.0,0.894,,Transit,2016,3.833091178,,0.787,,223.8
Kepler-1315 b,Kepler-1315,1.287,,0.01617,4780.0,0.791,,Transit,2016,0.84338011,,0.703,,885.1
Kepler-1315 c,Kepler-1315,1.412,,0.0635,4780.0,0.791,,Transit,2021,6.56606842,,0.703,,57.6
Kepler-1316 b,Kepler-1316,3.765,,0.39765,5936.0,1.083,,Transit,2016,87.9732136,,1.18,,9.8
Kepler-132 b,Kepler-132,1.033,,0.06432,5910.0,0.929,,Transit,2014,6.17828255,,1.038,,284.8
Kepler-132 c,Kepler-132,1.234,,0.06596,5910.0,0.929,,Transit,2014,6.41490515,,1.038,,271.0
Kepler-1338 b,Kepler-1338,1.076,,0.01937,5834.0,1.106,,Transit,2016,0.935118057,,1.278,,4523.1
Kepler-1339 b,Kepler-1339,0.954,,0.02356,5874.0,0.968,,Transit,2016,1.341555127,,1.249,,3005.5
Kepler-251 e,Kepler-251,2.926,,0.40501,5492.0,0.891,,Transit,2014,99.6409653,,0.809,,3.3
Kepler-1349 b,Kepler-1349,0.694,,0.03421,5970.0,1.178,,Transit,2016,2.12823928,,1.369,,1822.2
Kepler-135 b,Kepler-135,2.014,,0.06566,6014.0,1.047,,Transit,2014,6.002535939,,1.413,,543.9
Kepler-135 c,Kepler-135,1.247,,0.10102,6014.0,1.047,,Transit,2014,11.4485946,,1.413,,229.7
Kepler-1352 b,Kepler-1352,0.886,,0.02883,5870.0,0.906,,Transit,2016,1.877882748,,1.243,,1975.5
Kepler-239 c,Kepler-239,2.263,,0.27016,4939.0,0.831,,Transit,2014,56.2279697,,0.759,,4.2
Kepler-1359 b,Kepler-1359,2.511,,0.26657,4699.0,0.713,,Transit,2016,59.4970952,,0.647,,2.6
Kepler-239 b,Kepler-239,2.436,,0.09519,4939.0,0.831,,Transit,2014,11.76305946,,0.759,,33.9
Kepler-1361 b,Kepler-1361,0.838,,0.04304,5037.0,0.831,,Transit,2016,3.57554956,,0.768,,183.9
Kepler-1365 b,Kepler-1365,1.384,,0.07839,5700.0,1.083,,Transit,2016,7.69993485,,1.618,,403.5
Kepler-1365 c,Kepler-1365,1.152,,0.05701,5700.0,1.083,,Transit,2016,4.77468005,,1.618,,762.9
Kepler-137 b,Kepler-137,1.746,,0.07688,5237.0,0.85,,Transit,2014,8.43639364,,0.851,,82.5
Kepler-137 c,Kepler-137,2.259,,0.13086,5237.0,0.85,,Transit,2014,18.73575579,,0.851,,28.5
Kepler-1345 b,Kepler-1345,2.691,,0.26412,6333.0,1.234,,Transit,2016,44.6169557,,1.764,,64.4
Kepler-1344 b,Kepler-1344,1.814,,0.05501,5815.0,0.976,,Transit,2016,4.7683049,,1.133,,435.0
Kepler-244 d,Kepler-244,2.962,,0.14122,5498.0,0.933,,Transit,2014,20.05040157,,0.857,,30.2
Kepler-244 c,Kepler-244,2.135,,0.08741,5498.0,0.933,,Transit,2014,9.76734365,,0.857,,78.8
Kepler-244 b,Kepler-244,3.063,,0.05068,5498.0,0.933,,Transit,2014,4.311779906,,0.857,,234.3
Kepler-243 c,Kepler-243,1.741,,0.13958,5149.0,0.904,,Transit,2014,20.026231,,0.815,,21.5
Kepler-243 b,Kepler-243,2.493,,0.06051,5149.0,0.904,,Transit,2014,5.71542485,,0.815,,114.2
Kepler-242 c,Kepler-242,2.298,,0.10565,4876.0,0.748,,Transit,2014,14.49643531,,0.673,,20.6
Kepler-242 b,Kepler-242,2.478,,0.07228,4876.0,0.748,,Transit,2014,8.2039687,,0.673,,44.0
Kepler-240 c,Kepler-240,2.247,,0.07443,4918.0,0.868,,Transit,2014,7.95355717,,0.748,,53.0
Kepler-240 b,Kepler-240,1.502,,0.04819,4918.0,0.868,,Transit,2014,4.14451776,,0.748,,126.5
Kepler-134 b,Kepler-134,1.634,,0.05874,5918.0,0.956,,Transit,2014,5.317435416,,0.969,,299.5
Kepler-134 c,Kepler-134,1.031,,0.09014,5918.0,0.956,,Transit,2014,10.10575303,,0.969,,127.2
Kepler-1340 b,Kepler-1340,1.038,,0.01523,5909.0,1.064,,Transit,2016,0.665026916,,0.988,,4606.7
Kepler-1341 b,Kepler-1341,2.968,,0.47267,4683.0,0.795,,Transit,2016,132.9968322,,0.724,,1.0
Kepler-251 d,Kepler-251,3.199,,0.18245,5492.0,0.891,,Transit,2014,30.1329303,,0.809,,16.1
Kepler-253 b,Kepler-253,1.71,,0.04521,5081.0,0.86,,Transit,2014,3.78403393,,0.799,,186.4
Kepler-1370 b,Kepler-1370,2.035,,0.15763,6190.0,1.271,,Transit,2016,20.2641684,,1.466,,114.0
Kepler-271 d,Kepler-271,0.67,,0.05554,5470.0,0.829,,Transit,2016,5.24972541,,0.849,,187.6
Kepler-1285 b,Kepler-1285,1.192,,0.12758,6213.0,1.263,,Transit,2016,14.7967458,,1.463,,175.7
Kepler-1288 b,Kepler-1288,1.032,,0.04135,6431.0,1.236,,Transit,2016,2.76122421,,1.223,,1342.5
Kepler-271 b,Kepler-271,1.247,,0.08784,5470.0,0.829,,Transit,2014,10.43547805,,0.849,,74.9
Kepler-270 c,Kepler-270,1.412,,0.17759,6099.0,1.17,,Transit,2014,25.2630268,,1.226,,59.1
Kepler-270 b,Kepler-270,1.728,,0.10498,6099.0,1.17,,Transit,2014,11.4761013,,1.226,,169.1
Kepler-27 d,Kepler-27,2.438,,0.06578,5264.0,0.885,,Transit,2021,6.54626058,,0.744,,88.2
Kepler-27 c,Kepler-27,6.246,,0.1868,5264.0,0.885,,Transit,2011,31.33050622,,0.744,,10.9
Kepler-27 b,Kepler-27,4.27,,0.11604,5264.0,0.885,,Transit,2011,15.33525912,,0.744,,28.3
Kepler-269 c,Kepler-269,2.864,,0.08345,5619.0,1.171,,Transit,2014,8.12810877,,1.633,,342.6
Kepler-269 b,Kepler-269,4.345,,0.06295,5619.0,1.171,,Transit,2014,5.32670215,,1.633,,604.9
Kepler-268 c,Kepler-268,2.773,,0.3871,6097.0,1.109,,Transit,2014,83.4463335,,1.242,,12.8
Kepler-268 b,Kepler-268,2.581,,0.1776,6097.0,1.109,,Transit,2014,25.9340674,,1.242,,60.6
Kepler-129 b,Kepler-129,2.291,,0.13223,5808.0,1.235,,Transit,2014,15.79193725,,1.636,,156.1
Kepler-129 c,Kepler-129,2.396,,0.39721,5808.0,1.235,,Transit,2014,82.2000105,,1.636,,17.4
Kepler-1293 b,Kepler-1293,1.314,,0.06763,6219.0,1.325,,Transit,2016,5.57654784,,1.692,,839.5
Kepler-271 c,Kepler-271,0.971,,0.06993,5470.0,0.829,,Transit,2014,7.41086267,,0.849,,118.4
Kepler-272 b,Kepler-272,1.895,,0.03921,5439.0,0.91,,Transit,2014,2.9713641,,1.209,,746.2
Kepler-265 e,Kepler-265,2.26,,0.32237,5871.0,0.97,,Transit,2014,67.8318309,,0.945,,9.2
Kepler-272 c,Kepler-272,2.379,,0.06305,5439.0,0.91,,Transit,2014,6.05730524,,1.209,,288.5
Kepler-1277 b,Kepler-1277,1.482,,0.21857,5478.0,0.834,,Transit,2016,40.8365012,,0.855,,12.4
Kepler-275 d,Kepler-275,3.363,,0.22482,6179.0,1.189,,Transit,2014,35.6756963,,1.4,,50.7
Kepler-172 b,Kepler-172,2.292,,0.04124,5613.0,1.081,,Transit,2014,2.940304111,,1.044,,570.4
Kepler-275 c,Kepler-275,3.618,,0.13221,6179.0,1.189,,Transit,2014,16.08831829,,1.4,,146.5
Kepler-1279 b,Kepler-1279,2.454,,0.1785,6174.0,1.375,,Transit,2016,23.4774101,,1.907,,148.7
Kepler-275 b,Kepler-275,2.459,,0.09819,6179.0,1.189,,Transit,2014,10.30065512,,1.4,,266.3
Kepler-274 c,Kepler-274,2.387,,0.19398,5684.0,0.883,,Transit,2014,33.1981054,,1.232,,37.8
Kepler-274 b,Kepler-274,2.203,,0.09642,5684.0,0.883,,Transit,2014,11.634864,,1.232,,153.0
Kepler-273 c,Kepler-273,1.579,,0.07143,5217.0,0.756,,Transit,2014,8.01494715,,0.78,,79.4
Kepler-1280 b,Kepler-1280,2.836,,0.33982,6137.0,1.18,,Transit,2016,66.5579057,,1.943,,41.5
Kepler-273 b,Kepler-273,1.481,,0.03657,5217.0,0.756,,Transit,2014,2.936526966,,0.78,,302.5
Kepler-272 d,Kepler-272,2.504,,0.09348,5439.0,0.91,,Transit,2014,10.93730071,,1.209,,131.5
Kepler-1298 b,Kepler-1298,1.494,,0.0814,6238.0,1.414,,Transit,2016,7.12811928,,2.201,,992.0
Kepler-130 b,Kepler-130,1.04,,0.07925,5887.0,0.927,,Transit,2014,8.45746707,,1.138,,222.1
Kepler-253 c,Kepler-253,2.734,,0.08805,5081.0,0.86,,Transit,2014,10.28192877,,0.799,,49.2
Kepler-260 c,Kepler-260,1.779,,0.35304,5541.0,1.013,,Transit,2014,76.0510651,,0.917,,5.7
Kepler-259 c,Kepler-259,2.741,,0.20699,5511.0,0.867,,Transit,2014,36.9249531,,0.897,,15.5
Kepler-259 b,Kepler-259,2.704,,0.07541,5511.0,0.867,,Transit,2014,8.11529219,,0.897,,117.1
Kepler-257 d,Kepler-257,4.664,,0.16109,5118.0,0.916,,Transit,2014,24.66459711,,0.801,,15.2
Kepler-257 c,Kepler-257,3.932,,0.06677,5118.0,0.916,,Transit,2014,6.581478842,,0.801,,88.6
Kepler-257 b,Kepler-257,2.201,,0.03391,5118.0,0.916,,Transit,2014,2.382652169,,0.801,,343.6
Kepler-1311 c,Kepler-1311,1.434,,0.03753,5754.0,1.094,,Transit,2016,2.53573424,,1.687,,1986.4
Kepler-256 e,Kepler-256,1.799,,0.09614,5608.0,1.037,,Transit,2014,10.68167916,,0.963,,89.0
Kepler-256 d,Kepler-256,1.645,,0.06427,5608.0,1.037,,Transit,2014,5.83908991,,0.963,,199.0
Kepler-256 c,Kepler-256,1.783,,0.0447,5608.0,1.037,,Transit,2014,3.388011854,,0.963,,411.3
Kepler-256 b,Kepler-256,1.363,,0.02735,5608.0,1.037,,Transit,2014,1.620467836,,0.963,,1098.8
Kepler-1311 d,Kepler-1311,9.849,,0.68434,5754.0,1.094,,Transit,2021,197.5107678,,1.687,,6.0
Kepler-254 d,Kepler-254,2.653,,0.13084,5503.0,0.849,,Transit,2014,18.74653971,,0.902,,39.1
Kepler-254 c,Kepler-254,2.32,,0.09938,5503.0,0.849,,Transit,2014,12.41217869,,0.902,,67.7
Kepler-254 b,Kepler-254,3.745,,0.06004,5503.0,0.849,,Transit,2014,5.826659194,,0.902,,185.1
Kepler-253 d,Kepler-253,3.199,,0.12844,5081.0,0.86,,Transit,2014,18.11989364,,0.799,,23.1
Kepler-260 b,Kepler-260,2.303,,0.07988,5541.0,1.013,,Transit,2014,8.1874109,,0.917,,111.4
Kepler-261 b,Kepler-261,2.161,,0.08772,5121.0,0.834,,Transit,2014,10.38123451,,0.749,,45.1
Kepler-1311 b,Kepler-1311,1.448,,0.10082,5754.0,1.094,,Transit,2016,11.1726994,,1.687,,275.6
Kepler-265 d,Kepler-265,2.111,,0.23839,5871.0,0.97,,Transit,2014,43.1308082,,0.945,,16.8
Kepler-265 c,Kepler-265,2.315,,0.12826,5871.0,0.97,,Transit,2014,17.02902105,,0.945,,57.9
Kepler-130 d,Kepler-130,1.379,,0.37646,5887.0,0.927,,Transit,2014,87.5174361,,1.138,,9.8
Kepler-1300 b,Kepler-1300,1.484,,0.16005,6021.0,1.104,,Transit,2016,22.2419092,,1.834,,154.7
Kepler-265 b,Kepler-265,1.592,,0.06989,5871.0,0.97,,Transit,2014,6.84619299,,0.945,,195.1
Kepler-264 c,Kepler-264,3.403,,0.59454,6284.0,1.426,,Transit,2014,140.10394,,1.957,,15.2
Kepler-264 b,Kepler-264,3.978,,0.26122,6284.0,1.426,,Transit,2014,40.8068494,,1.957,,78.5
Kepler-263 c,Kepler-263,2.192,,0.23712,5113.0,0.793,,Transit,2014,47.3330262,,0.714,,5.6
Kepler-263 b,Kepler-263,2.568,,0.1178,5113.0,0.793,,Transit,2014,16.56805949,,0.714,,22.5
Kepler-262 c,Kepler-262,1.624,,0.14297,5549.0,0.816,,Transit,2014,21.8536791,,0.816,,27.7
Kepler-262 b,Kepler-262,1.38,,0.10143,5549.0,0.816,,Transit,2014,13.06076688,,0.816,,55.1
Kepler-131 b,Kepler-131,2.064,,0.12789,5787.0,1.076,,Transit,2014,16.09197176,,0.999,,61.3
Kepler-131 c,Kepler-131,0.806,,0.17391,5787.0,1.076,,Transit,2014,25.5170646,,0.999,,33.2
Kepler-1310 b,Kepler-1310,1.395,,0.01452,5463.0,0.883,,Transit,2016,0.679336272,,0.869,,2858.4
Kepler-261 c,Kepler-261,2.038,,0.15577,5121.0,0.834,,Transit,2014,24.57081569,,0.749,,14.3
Kepler-1370 c,Kepler-1370,1.382,,0.08084,6190.0,1.271,,Transit,2016,7.44142113,,1.466,,433.0
Kepler-149 b,Kepler-149,4.42,,0.18646,5455.0,1.013,,Transit,2014,29.1989838,,0.975,,21.7
Kepler-214 b,Kepler-214,3.1,,0.12793,6052.0,1.137,,Transit,2014,15.66057659,,1.582,,183.9
Kepler-213 c,Kepler-213,2.037,,0.05573,5658.0,0.991,,Transit,2014,4.82297735,,1.09,,351.8
Kepler-213 b,Kepler-213,1.469,,0.03559,5658.0,0.991,,Transit,2014,2.462342175,,1.09,,861.6
Kepler-212 c,Kepler-212,2.612,,0.20735,5880.0,1.174,,Transit,2014,31.80474045,,1.448,,52.2
Kepler-144 c,Kepler-144,1.265,,0.09312,6182.0,1.053,,Transit,2014,10.10463505,,1.169,,206.4
Kepler-1440 b,Kepler-1440,2.005,,0.23431,5654.0,1.079,,Transit,2016,39.859484,,1.548,,40.0
Kepler-212 b,Kepler-212,1.11,,0.13258,5880.0,1.174,,Transit,2014,16.2583586,,1.448,,128.1
Kepler-211 c,Kepler-211,1.238,,0.06192,5194.0,0.867,,Transit,2014,6.04045294,,0.764,,99.4
Kepler-1442 b,Kepler-1442,4.493,,0.40814,6388.0,1.367,,Transit,2016,81.4162941,,1.661,,24.7
Kepler-1443 b,Kepler-1443,1.136,,0.03783,6344.0,1.233,,Transit,2016,2.41811321,,1.596,,2586.5
Kepler-211 b,Kepler-211,1.22,,0.04813,5194.0,0.867,,Transit,2014,4.138536769,,0.764,,163.9
Kepler-21 b,Kepler-21,1.654,,0.04171,6202.0,1.245,,Transit,2012,2.785821693,,1.94,,2871.7
Kepler-209 c,Kepler-209,2.93,,0.23335,5564.0,0.971,,Transit,2014,41.74949827,,0.898,,12.7
Kepler-1444 b,Kepler-1444,2.029,,0.20906,5875.0,1.09,,Transit,2016,33.42035034,,0.989,,23.9
Kepler-209 b,Kepler-209,2.242,,0.12357,5564.0,0.971,,Transit,2014,16.08786478,,0.898,,45.4
Kepler-208 e,Kepler-208,1.415,,0.12901,6054.0,1.082,,Transit,2014,16.25945734,,1.234,,110.1
Kepler-144 b,Kepler-144,1.274,,0.06492,6182.0,1.053,,Transit,2014,5.88528169,,1.169,,424.6
Kepler-214 c,Kepler-214,2.947,,0.19188,6052.0,1.137,,Transit,2014,28.7795813,,1.582,,81.8
Kepler-208 d,Kepler-208,1.202,,0.10019,6054.0,1.082,,Transit,2014,11.1317519,,1.234,,182.6
Kepler-215 b,Kepler-215,1.57,,0.08033,5648.0,0.788,,Transit,2014,9.36063971,,0.896,,113.5
Kepler-218 d,Kepler-218,2.741,,0.49884,5594.0,1.067,,Transit,2016,124.5244647,,1.037,,3.8
Kepler-218 c,Kepler-218,2.928,,0.25199,5594.0,1.067,,Transit,2014,44.699504,,1.037,,14.9
Kepler-218 b,Kepler-218,1.696,,0.04717,5594.0,1.067,,Transit,2014,3.619312195,,1.037,,424.0
Kepler-217 d,Kepler-217,1.388,,0.0534,6554.0,1.342,,Transit,2016,3.88689525,,1.754,,1787.4
Kepler-217 c,Kepler-217,1.804,,0.09057,6554.0,1.342,,Transit,2014,8.58598202,,1.754,,620.0
Kepler-143 b,Kepler-143,2.31,,0.12357,5802.0,0.982,,Transit,2014,16.00749754,,1.314,,114.8
Kepler-217 b,Kepler-217,2.201,,0.06628,6554.0,1.342,,Transit,2014,5.37493491,,1.754,,1159.1
Kepler-143 c,Kepler-143,2.988,,0.17555,5802.0,0.982,,Transit,2014,27.08247084,,1.314,,56.9
Kepler-216 c,Kepler-216,3.745,,0.13682,6119.0,1.126,,Transit,2014,17.40665938,,1.545,,160.3
Kepler-1434 b,Kepler-1434,1.367,,0.0917,6251.0,1.584,,Transit,2016,8.05333618,,2.281,,847.9
Kepler-216 b,Kepler-216,2.867,,0.0794,6119.0,1.126,,Transit,2014,7.69364042,,1.545,,476.0
Kepler-215 e,Kepler-215,1.554,,0.30181,5648.0,0.788,,Transit,2014,68.1613598,,0.896,,8.1
Kepler-1435 b,Kepler-1435,0.968,,0.05456,6234.0,1.091,,Transit,2016,4.45343281,,1.375,,861.4
Kepler-215 d,Kepler-215,2.177,,0.17796,5648.0,0.788,,Transit,2014,30.86437869,,0.896,,23.1
Kepler-215 c,Kepler-215,1.361,,0.10838,5648.0,0.788,,Transit,2014,14.6671927,,0.896,,62.4
Kepler-1445 b,Kepler-1445,1.071,,0.09587,6078.0,1.044,,Transit,2016,10.60052251,,1.337,,238.0
Kepler-208 c,Kepler-208,1.387,,0.07678,6054.0,1.082,,Transit,2014,7.46662197,,1.234,,311.3
Kepler-219 c,Kepler-219,2.799,,0.16519,5873.0,1.164,,Transit,2014,22.71444582,,1.161,,52.7
Kepler-206 b,Kepler-206,1.123,,0.07575,5691.0,0.957,,Transit,2014,7.78200916,,1.078,,190.2
Kepler-1473 b,Kepler-1473,1.276,,0.11606,5902.0,1.0,,Transit,2016,14.4273551,,1.154,,107.6
Kepler-204 c,Kepler-204,1.28,,0.17247,5877.0,1.038,,Transit,2014,25.661658,,0.975,,34.2
Kepler-204 b,Kepler-204,2.095,,0.11734,5877.0,1.038,,Transit,2014,14.40094471,,0.975,,74.0
Kepler-203 d,Kepler-203,1.396,,0.10072,5887.0,1.06,,Transit,2014,11.32975018,,1.029,,112.3
Kepler-203 c,Kepler-203,2.346,,0.06123,5887.0,1.06,,Transit,2014,5.370645868,,1.029,,304.3
Kepler-203 b,Kepler-203,2.517,,0.04302,5887.0,1.06,,Transit,2014,3.162691238,,1.029,,615.9
Kepler-202 c,Kepler-202,1.934,,0.11161,4762.0,0.698,,Transit,2014,16.28248353,,0.683,,17.3
Kepler-202 b,Kepler-202,1.815,,0.04428,4762.0,0.698,,Transit,2014,4.069428401,,0.683,,109.7
Kepler-1479 b,Kepler-1479,2.178,,0.11341,5714.0,0.92,,Transit,2016,14.53261362,,1.17,,101.7
Kepler-1482 b,Kepler-1482,1.276,,0.09968,5428.0,0.879,,Transit,2016,12.25383217,,1.058,,87.5
Kepler-1485 b,Kepler-1485,1.631,,0.14732,5980.0,1.074,,Transit,2016,19.9157725,,1.25,,82.7
Kepler-201 c,Kepler-201,2.339,,0.57501,6152.0,1.098,,Transit,2014,151.8861943,,1.255,,6.1
Kepler-201 b,Kepler-201,2.756,,0.17574,6152.0,1.098,,Transit,2014,25.67212848,,1.255,,65.6
Kepler-1488 b,Kepler-1488,2.666,,0.24153,5800.0,1.184,,Transit,2016,39.8189932,,1.905,,63.1
Kepler-1488 c,Kepler-1488,1.452,,0.06959,5800.0,1.184,,Transit,2021,6.15827512,,1.905,,760.6
Kepler-147 c,Kepler-147,3.174,,0.21255,5943.0,1.145,,Transit,2014,33.4160034,,1.518,,57.2
Kepler-147 b,Kepler-147,1.548,,0.11097,5943.0,1.145,,Transit,2014,12.6109708,,1.518,,209.6
Kepler-208 b,Kepler-208,1.557,,0.05256,6054.0,1.082,,Transit,2014,4.22864988,,1.234,,664.2
Kepler-206 c,Kepler-206,1.596,,0.10742,5691.0,0.957,,Transit,2014,13.13745719,,1.078,,94.7
Kepler-207 d,Kepler-207,3.495,,0.06975,5969.0,1.313,,Transit,2014,5.868068017,,1.674,,655.9
Kepler-1446 b,Kepler-1446,0.742,,0.01405,4848.0,0.776,,Transit,2016,0.689967832,,0.696,,1215.3
Kepler-1452 b,Kepler-1452,2.773,,0.25764,6045.0,1.237,,Transit,2016,42.913751,,2.066,,77.0
Kepler-207 c,Kepler-207,1.604,,0.04531,5969.0,1.313,,Transit,2014,3.071545396,,1.674,,1555.3
Kepler-1457 b,Kepler-1457,2.463,,0.26391,5846.0,0.938,,Transit,2016,51.1110243,,1.237,,23.0
Kepler-207 b,Kepler-207,1.641,,0.02948,5969.0,1.313,,Transit,2014,1.611887177,,1.674,,3673.5
Kepler-1458 b,Kepler-1458,2.425,,0.24869,5414.0,0.89,,Transit,2016,47.9872764,,0.813,,8.2
Kepler-146 b,Kepler-146,3.112,,0.19882,6001.0,1.079,,Transit,2014,31.15879749,,1.021,,30.7
Kepler-146 c,Kepler-146,2.803,,0.36266,6001.0,1.079,,Transit,2014,76.7325168,,1.021,,9.2
Kepler-1464 b,Kepler-1464,2.664,,0.20066,5845.0,1.066,,Transit,2016,31.7785901,,1.62,,68.2
Kepler-1464 c,Kepler-1464,1.549,,0.06101,5845.0,1.066,,Transit,2016,5.32786292,,1.62,,738.2
Kepler-1466 b,Kepler-1466,1.448,,0.17981,5552.0,0.797,,Transit,2016,31.1750448,,0.97,,24.8
Kepler-206 d,Kepler-206,0.967,,0.15804,5691.0,0.957,,Transit,2014,23.4432353,,1.078,,43.8
Kepler-219 b,Kepler-219,2.306,,0.05686,5873.0,1.164,,Transit,2014,4.585466823,,1.161,,445.7
Kepler-219 d,Kepler-219,2.232,,0.27168,5873.0,1.164,,Transit,2014,47.9035211,,1.161,,19.5
Kepler-1394 b,Kepler-1394,0.982,,0.05474,6422.0,1.41,,Transit,2016,3.93766373,,1.989,,2014.8
Kepler-1395 b,Kepler-1395,0.722,,0.04974,6069.0,1.145,,Transit,2016,3.78470649,,1.193,,701.4
Kepler-1397 b,Kepler-1397,2.578,,0.25861,6123.0,1.023,,Transit,2016,47.449955,,1.716,,55.5
Kepler-230 c,Kepler-230,2.07,,0.3673,5253.0,0.784,,Transit,2014,91.77221,,0.773,,3.0
Kepler-23 d,Kepler-23,2.198,,0.12012,5823.0,0.99,,Transit,2014,15.27438229,,1.491,,158.9
Kepler-23 c,Kepler-23,3.036,,0.09501,5823.0,0.99,,Transit,2011,10.74242766,,1.491,,254.1
Kepler-23 b,Kepler-23,1.858,,0.07212,5823.0,0.99,,Transit,2011,7.10694385,,1.491,,441.0
Kepler-229 d,Kepler-229,3.448,,0.21757,5002.0,0.808,,Transit,2014,41.1970874,,0.706,,5.9
Kepler-229 c,Kepler-229,5.023,,0.11616,5002.0,0.808,,Transit,2014,16.06862959,,0.706,,20.7
Kepler-229 b,Kepler-229,2.288,,0.0619,5002.0,0.808,,Transit,2014,6.252964898,,0.706,,72.9
Kepler-228 d,Kepler-228,4.562,,0.0976,5660.0,1.006,,Transit,2014,11.09431923,,1.104,,117.8
Kepler-1398 b,Kepler-1398,1.003,,0.03909,5969.0,1.024,,Transit,2016,2.78815679,,1.276,,1213.6
Kepler-228 c,Kepler-228,3.423,,0.05053,5660.0,1.006,,Transit,2014,4.13443005,,1.104,,439.9
Kepler-228 b,Kepler-228,1.769,,0.03678,5660.0,1.006,,Transit,2014,2.56659092,,1.104,,831.6
Kepler-1398 c,Kepler-1398,1.094,,0.05087,5969.0,1.024,,Transit,2016,4.13827595,,1.276,,716.5
Kepler-1391 b,Kepler-1391,2.366,,0.30045,5781.0,1.222,,Transit,2016,54.4092333,,1.557,,26.9
Kepler-227 b,Kepler-227,2.749,,0.08639,5539.0,0.954,,Transit,2014,9.48803146,,0.925,,96.7
Kepler-1371 b,Kepler-1371,0.852,,0.04214,5260.0,0.839,,Transit,2016,3.4462039,,0.954,,352.1
Kepler-237 c,Kepler-237,2.358,,0.07422,4897.0,0.829,,Transit,2014,8.10361363,,0.759,,53.9
Kepler-237 b,Kepler-237,1.556,,0.05172,4897.0,0.829,,Transit,2014,4.71510365,,0.759,,110.9
Kepler-1371 c,Kepler-1371,0.705,,0.02937,5260.0,0.839,,Transit,2016,2.00541269,,0.954,,724.4
Kepler-1373 b,Kepler-1373,1.703,,0.02598,6280.0,1.401,,Transit,2016,1.29123275,,2.016,,8385.9
Kepler-1382 b,Kepler-1382,1.856,,0.14023,6139.0,1.373,,Transit,2016,16.3583055,,1.727,,192.7
Kepler-1383 b,Kepler-1383,1.528,,0.11397,6093.0,1.019,,Transit,2016,13.9093583,,1.581,,237.7
Kepler-1385 b,Kepler-1385,1.064,,0.04262,5727.0,1.236,,Transit,2016,2.88879862,,1.658,,1460.7
Kepler-1389 b,Kepler-1389,1.669,,0.38249,4962.0,0.757,,Transit,2016,99.2530951,,0.709,,1.9
Kepler-234 c,Kepler-234,3.86,,0.07609,5911.0,1.129,,Transit,2014,7.21204152,,1.171,,259.2
Kepler-234 b,Kepler-234,3.975,,0.03964,5911.0,1.129,,Transit,2014,2.711502579,,1.171,,956.2
